VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
YA18FDE,64000,85805,22/08/2018,11700,13800,05/01/2024,,MITSUBISHI,OUTLANDER,OUTLANDER ESTATE,2.4 PHEV 4h 5dr Auto,2018,2021,MIOU244  5EXIA4 5   
MC19ONF,38000,84057,14/06/2019,11800,14200,19/12/2023,,CITROEN,C4 SPACETOURER,C4 SPACETOURER DIESEL ESTATE,1.5 BlueHDi 130 Flair 5dr,2018,2019,CI4T15FL 5EDTM      
MK68UCG,40000,81974,24/09/2018,8625,10400,19/12/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 75 SE 5dr,2018,2021,VWPO1075E5HPIM  6   
YP17AWR,70000,71033,31/03/2017,7625,9725,12/01/2024,,HONDA,HR-V,HR-V DIESEL HATCHBACK,1.6 i-DTEC SE 5dr,2015,2018,HOHV16SE 5HDTM      
DG71ZVL,33000,95236,13/09/2021,15700,17700,19/12/2023,,AUDI,Q2,Q2 ESTATE,30 TFSI Sport 5dr,2020,0,AUQ21030S5EPTM  1   
WP17YCG,56000,75291,30/04/2017,7475,9475,19/12/2023,,AUDI,A3,A3 SPORTBACK,1.0 TFSI SE 5dr,2016,2020,AUA310SE 5HPTM  4   
KV19HYC,21000,83615,27/06/2019,11550,13550,11/01/2024,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line Nav 5dr,2018,2022,FOFO10TN55HPTM  6   
OU20WJL,33000,83381,30/04/2020,23150,26250,24/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
SB13OXV,68000,44090,11/06/2013,4625,6425,10/01/2024,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.4 SEL 5dr,2009,2014,VWPO14SL15HPIM  4   
SK20ZVR,28000,92402,31/07/2020,8225,9725,19/12/2023,,SMART,FORFOUR,FORFOUR ELECTRIC HATCHBACK,60kW EQ Prime Exclusive 17kWh 5dr Auto [22kWch],2020,0,SMFF00EPE5HE A  2   
NA70TVJ,32000,91716,03/11/2020,20850,24000,19/12/2023,,AUDI,E-TRON,E-TRON ESTATE,230kW 50 Quattro 71kWh Technik 5dr Auto,2019,2022,AUET00TEK5EE A4     
OE69HRG,48000,83787,30/11/2019,15800,17800,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line Premium 5dr Auto,2018,2022,MEAC15LAP5HDTA  6   
LC69PVU,56000,89233,22/11/2019,19750,22000,19/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
MT20VJP,35000,83619,30/07/2020,11800,13750,19/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line X 5dr,2018,2022,FOFO10SX55HPTM  6   
CN65KUR,41000,63053,11/09/2015,6000,7800,19/12/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper 3dr [Pepper Pack],2014,2021,MNCO15PP 3HPTM  4   
YS14MWA,57000,63345,12/08/2014,3950,5750,19/12/2023,,MAZDA,2,MAZDA2 HATCHBACK SPECIAL EDITION,1.3 Sport Venture Edition 5dr,2011,2015,MA2 13SVE5HPIM  2   
YE14ENJ,41000,57295,03/06/2014,4950,6750,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.25 82 Zetec 5dr,2012,2017,FOFI12ZE85HPIM  8   
SR18GLY,61000,77021,19/07/2018,15150,17850,19/12/2023,,AUDI,Q3,Q3 ESTATE SPECIAL EDITIONS,2.0 TDI Quattro Black Edition 5dr,2015,2018,AUQ320BLK5EDTM4 1   
KM19TSA,32000,85627,22/08/2019,17800,20250,19/12/2023,,AUDI,A4,A4 DIESEL SALOON,40 TDI Black Edition 4dr S Tronic,2018,2019,AUA4204BL4SDTA  6   
EN70CZJ,42000,91061,29/01/2021,13500,15500,19/12/2023,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,2019,2022,HYIN16PSE5HHIA  1   
GY68DCU,47000,77657,29/10/2018,13850,15850,19/12/2023,,MINI,COUNTRYMAN,COUNTRYMAN DIESEL HATCHBACK,2.0 Cooper S D 5dr Auto,2017,2020,MNSM20   5HDTA  1   
GJ71ABF,33000,90733,20/09/2021,11550,13650,19/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Excite EV 45kWh 5dr Auto,2019,2022,NMZS00EXV5HE A      
VX16CRJ,54000,71892,01/03/2016,10150,12150,24/01/2024,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line Executive 5dr Auto,2015,2018,MEAC15LAE5HDTA  5   
WM21PKE,38000,94904,25/06/2021,13850,15650,19/12/2023,,AUDI,A1,A1 SPORTBACK,30 TFSI 110 Sport 5dr,2018,0,AUA11011S5HPTM  2   
YE66FCV,57000,64545,17/10/2016,8625,10750,24/01/2024,,NISSAN,X-TRAIL,X-TRAIL DIESEL STATION WAGON,1.6 dCi Tekna 5dr [7 Seat],2014,2018,NIXT16TE75WDTM  3   
MM21VMD,13000,92420,27/05/2021,10100,11600,20/12/2023,,SMART,FORTWO COUPE,FORTWO ELECTRIC COUPE,60kW EQ Prime Exclusive 17kWh 2dr Auto [22kWCh],2020,0,SMFC00EPE2CE A  3   
