VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
EK67KWV,39000,71910,2017-02-04,13000,15000,02/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A200d AMG Line 5dr Auto,2015,2018,MEAC212OA5HDTA  5   
WG68OWB,27000,74966,2017-02-04,10650,12450,28/09/2023,,PEUGEOT,2008,2008 ESTATE,1.2 PureTech 130 GT Line 5dr,2016,2019,PE2012GL35EPTM  1   
YS69TLK,42000,90159,2017-02-04,14100,16100,22/09/2023,,SEAT,LEON,LEON HATCHBACK,1.5 TSI EVO 150 FR Black Edition [EZ] 5dr DSG,2016,2020,SELE15FB15HPTA  4   
VO19KWZ,56000,78136,2017-02-04,10100,12550,28/09/2023,,VAUXHALL,INSIGNIA,INSIGNIA GRAND SPORT,1.5T SRi Vx-line Nav 5dr,2017,2020,VAIN15SVN5HPTM  2   
DV20YRL,32000,81218,2017-02-04,13550,15650,02/10/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
RX67VOY,32000,77698,2017-02-04,16700,18850,22/09/2023,,KIA,SPORTAGE,SPORTAGE ESTATE,1.6T GDi GT-Line S 5dr DCT Auto [AWD],2016,2018,KISP16GTS5EPTA4 4   
BK16OJX,76000,72665,2017-02-04,12100,14950,22/09/2023,,MERCEDES-BENZ,E CLASS,E CLASS DIESEL CABRIOLET,E350d AMG Line Edition Premium 2dr 9G-Tronic,2013,2017,MEEC30ADP2BDTA  1   
ET19TMU,21000,80866,2017-02-04,14900,16900,22/09/2023,,BMW,1 SERIES,1 SERIES HATCHBACK SPECIAL EDITION,118i [1.5] M Sport Shadow Edition 5dr,2017,2019,BM1S15MSN5HPTM  3   
ND15YPX,35000,64185,2017-02-04,7725,9525,04/10/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.2 TSI SE 5dr,2014,2017,VWPO12SE 5HPTM  5   
V20AAR,43000,74865,2017-02-04,20600,22750,22/09/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 4Motion R-Line 5dr DSG,2016,2020,VWTI201RL5EDTA4 2   
SW18VYC,53000,79309,2017-02-04,7075,8875,29/09/2023,,VAUXHALL,CROSSLAND X,CROSSLAND X DIESEL HATCHBACK,1.6 Turbo D ecoTec SE 5dr [Start Stop],2017,2020,VACX16SS 5HDTM      
VN68YWH,43000,81976,2017-02-04,10250,12050,04/10/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 TSI 95 SE 5dr,2018,2021,VWPO105ES5HPTM  6   
YH69TVN,39000,80792,2017-02-04,12150,14150,22/09/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i [1.5] Sport 5dr [Nav/Servotronic],2015,2019,BM1S15SSN5HPTM  3   
WM71EEP,13000,95163,2017-02-04,23700,26000,22/09/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDI Life 5dr DSG,2020,2023,VWTI20LIF5EDTA  3   
CE67WKZ,34000,77260,2017-02-04,16700,19200,22/09/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL SALOON,C250d AMG Line 4dr 9G-Tronic,2014,2018,MECC219AL4SDTA  5   
LJ67VUW,57000,75962,2017-02-04,11900,13900,22/09/2023,,AUDI,Q2,Q2 ESTATE,1.4 TFSI SE 5dr,2016,2020,AUQ214SE 5EPTM      
WT19VCA,19000,78836,2017-02-04,11050,12850,27/09/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost ST-Line X 5dr,2017,2021,FOFI10STX5HPTM  9   
DY17GJZ,53000,76056,2017-02-04,6950,8995,29/09/2023,,VAUXHALL,MOKKA X,MOKKA X HATCHBACK,1.4T Active 5dr,2016,2019,VAMX14ACT5HPTM      
SM68TPO,29000,83786,2017-02-04,17750,19700,02/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line Executive 5dr Auto,2018,2022,MEAC15LAE5HDTA  6   
BW69WFA,37000,88512,2017-02-04,21550,23750,22/09/2023,,VOLVO,XC40,XC40 ESTATE,1.5 T3 [163] Inscription 5dr,2018,0,VOX415IN65EPTM      
VN20ZVU,30000,83379,2017-02-04,22500,25500,22/09/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 S 90kWh 5dr Auto,2018,2022,JAIP00S  5EE A4     
YE70UAR,21000,93367,2017-02-04,12550,14350,28/09/2023,,SEAT,ARONA,ARONA HATCHBACK,1.0 TSI 110 SE Technology [EZ] 5dr DSG,2017,2021,SEAN10S1T5HPTA      
DS65OMY,43000,64516,2017-02-04,6775,8775,22/09/2023,,NISSAN,JUKE,JUKE DIESEL HATCHBACK,1.5 dCi Tekna 5dr,2014,2020,NIJU15TEK5HDTM  1   
ML66TXS,68000,66162,2017-02-04,5400,6900,21/09/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.4 Design 5dr Auto,2014,2019,VACO14DES5HPIA  5   
BT69WRZ,18000,87480,2017-02-04,24050,26500,03/10/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D180 S 5dr Auto,2019,2023,LRRE20S8 5HDTA4 2   
NV18EVB,34000,78673,2017-02-04,14100,16550,04/10/2023,,SKODA,OCTAVIA,OCTAVIA HATCHBACK,2.0 TSI vRS 5dr,2017,2020,SKOC20VRS5HPTM  4   
BM19KGN,43000,84017,2017-02-04,7325,9125,03/10/2023,,RENAULT,CLIO,CLIO HATCHBACK,0.9 TCE 90 Iconic 5dr,2016,2019,R1CL09IC95HPTM  6   
SN70TZC,26000,89978,2017-02-04,28450,32500,22/09/2023,,MERCEDES-BENZ,GLC,GLC DIESEL ESTATE,GLC 220d 4Matic AMG Line 5dr 9G-Tronic,2019,2022,MEGS2022L5EDTA4 1   
ML71NXR,24000,96704,2017-02-04,12600,14600,22/09/2023,,KIA,CEED,CEED DIESEL HATCHBACK,1.6 CRDi 48V ISG 2 5dr,2018,2022,KICD164V25HDTM  4   
BN68MXE,60000,83787,2017-02-04,15300,17295,02/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line Premium 5dr Auto,2018,2022,MEAC15LAP5HDTA  6   
RE18ZDL,39000,78461,2017-02-04,10700,12700,22/09/2023,,VOLKSWAGEN,GOLF,GOLF DIESEL HATCHBACK,1.6 TDI SE 5dr,2017,2020,VWGO16SE 5HDTM  6   
LA21JMV,35000,89233,2017-02-04,26300,29000,29/09/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
EJ20YWD,34000,83771,2017-02-04,18200,20250,02/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line 5dr Auto,2018,2022,MEAC13LMA5HPTA  6   
SN15WDT,74000,66231,2017-02-04,3100,4400,22/09/2023,,VAUXHALL,CORSA,CORSA HATCHBACK SPECIAL EDS,1.2 Excite 3dr [AC],2014,2019,VACO12EA 3HPIM  5   
RF22FKP,27000,97869,2017-02-04,22150,24500,22/09/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK SPECIAL EDITIONS,A200 AMG Line Executive Edition 5dr Auto,2020,2022,MEAC132LX5HPTA  6   
NL17WBM,32000,68235,2017-02-04,8825,10600,06/10/2023,,AUDI,A1,A1 HATCHBACK,1.0 TFSI Sport 3dr,2014,2018,AUA110SPO3HPTM  1   
MF70TNO,14000,84579,2017-02-04,10050,11550,05/10/2023,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Play 5dr x-shift,2018,2021,TOAY10XPL5HPIA  4   
SG18XKK,55000,73496,2017-02-04,10800,12900,22/09/2023,,KIA,SPORTAGE,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,2016,2018,KISP162  5EPIM  4   
CA22EBF,16000,96777,2017-02-04,16900,18900,22/09/2023,,MINI,HATCHBACK,ELECTRIC HATCHBACK,135kW Cooper S Level 1 33kWh 3dr Auto,2021,2024,MNCS00CL13HE A  5   
YH21ZSK,54000,85289,2017-02-04,10600,12450,22/09/2023,,SEAT,IBIZA,IBIZA HATCHBACK,1.0 TSI 95 FR [EZ] 5dr,2017,2021,SEIB109FZ5HPTM  8   
EF18XFH,20000,73605,2017-02-04,8825,10350,22/09/2023,,SMART,FORTWO CABRIO,FORTWO CABRIO,1.0 Prime Premium 2dr Auto,2016,2019,SMFB10PRP2BPIA  2   
FX68XUF,20000,71003,2017-02-04,8925,10700,26/09/2023,,HONDA,JAZZ,JAZZ HATCHBACK,1.3 SE 5dr,2015,2017,HOJA13SE 5HPIM  3   
SN69LYP,19000,86685,2017-02-04,18600,20750,22/09/2023,,MERCEDES-BENZ,A CLASS,A CLASS SALOON,A200 Sport 4dr Auto,2019,2022,MEAC13SPO4SPTA      
YT20BTZ,22000,89545,2017-02-04,22950,25500,22/09/2023,,AUDI,A4,A4 SALOON,35 TFSI Black Edition 4dr S Tronic,2019,0,AUA420BLK4SPTA  7   
YF69NXC,42000,89884,2017-02-04,14750,16750,22/09/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i Sport 5dr,2019,0,BM1S15SPO5HPTM  4   
YP20WZN,36000,88830,2017-02-04,35300,38250,15/09/2023,,VOLVO,XC90,XC90 DIESEL ESTATE,2.0 B5D [235] R DESIGN 5dr AWD Geartronic,2015,2023,VOXC20RID5EDTA4 2   
FM67DTF,67000,76346,2017-02-04,9975,12100,22/09/2023,,SEAT,ATECA,ATECA DIESEL ESTATE,1.6 TDI Ecomotive SE Technology 5dr,2016,2020,SEAA16SET5EDTM      
BP63EEM,63000,54175,2017-02-04,4800,6625,22/09/2023,,AUDI,A1,A1 DIESEL SPORTBACK,1.6 TDI SE 5dr,2012,2015,AUA116SE 5HDTM      
SK66PCZ,33000,74614,2017-02-04,15100,17900,22/09/2023,,VOLVO,S90,S90 DIESEL SALOON,2.0 D4 Inscription 4dr Geartronic,2016,2020,VOS920INS4SDTA  1   
MA71FCG,16000,93014,2017-02-04,16550,18550,02/10/2023,,SEAT,LEON,LEON ESTATE,1.5 TSI EVO 150 FR 5dr,2020,0,SELE15FR15EPTM  2   
GV68UNP,37000,83782,2017-02-04,15350,17350,02/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d Sport Executive 5dr Auto,2018,2022,MEAC15SOE5HDTA  6   
GM16XDC,58000,73205,2017-02-04,8575,10600,22/09/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.4 TSI 125 Match Edition 5dr,2013,2017,VWGO14ME 5HPTM  5   
DH66VFX,49000,71189,2017-02-04,4025,5325,22/09/2023,,SUZUKI,CELERIO,CELERIO HATCHBACK,1.0 SZ2 5dr,2015,2019,SICE10SZ25HPIM      
CK21VPT,33000,92712,2017-02-04,18050,20000,22/09/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.5 eTSI 150 Style 5dr DSG,2020,0,VWGO15ST55HPTA  7   
OV20EEN,16000,91390,2017-02-04,16550,18650,22/09/2023,,SKODA,KAMIQ,KAMIQ HATCHBACK,1.5 TSI SE L 5dr DSG,2019,2023,SKKA15SEL5HPTA      
VF68HNN,25000,81987,2017-02-04,14900,16700,04/10/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,2.0 TSI GTI 5dr DSG,2018,2021,VWPO20GTI5HPTA  6   
YB20VKW,22000,89900,2017-02-04,20500,22750,22/09/2023,,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,118d M Sport 5dr Step Auto,2019,0,BM1S20MS 5HDTA  4   
SY15XHA,36000,57299,2017-02-04,5600,7400,22/09/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost Zetec 5dr,2012,2017,FOFI10ZE 5HPTM  8   
YY17TXX,61000,72449,2017-02-04,15400,17500,26/09/2023,,HYUNDAI,SANTA FE,SANTA FE DIESEL ESTATE,2.2 CRDi Blue Drive Premium SE 5dr Auto [7 Seats],2015,2018,HYSA22BS75EDTA4 3   
BD68LHU,62000,83382,2017-02-04,22100,25000,03/10/2023,,JAGUAR,I-PACE,I-PACE ESTATE SPECIAL EDITIONS,294kW EV400 First Edition 90kWh 5dr Auto,2018,2022,JAIP00FD 5EE A4     
LO18FAM,53000,80872,2017-02-04,17300,19300,22/09/2023,,BMW,1 SERIES,1 SERIES HATCHBACK SPECIAL EDITION,M140i Shadow Edition 5dr Step Auto,2017,2019,BM1S30S1M5HPTA  3   
BU70ZHX,41000,89261,2017-02-04,20800,23500,22/09/2023,,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D150 S 5dr 2WD [5 Seat],2019,2023,LRDS20S5 5WDTM  1   
KV20WDA,19000,85093,2017-02-04,13700,15750,22/09/2023,,SEAT,LEON,LEON HATCHBACK,1.5 TSI EVO 150 FR [EZ] 5dr,2016,2020,SELE151FZ5HPTM  4   
GN20XCG,18000,90733,2017-02-04,13150,15250,22/09/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Excite EV 45kWh 5dr Auto,2019,2022,NMZS00EXV5HE A      
GM68XCF,48000,85658,2017-02-04,19600,22000,22/09/2023,,AUDI,A4,A4 AVANT,40 TFSI Black Edition 5dr S Tronic [Tech Pack],2018,2019,AUA4204BT5EPTA  6   
YY67CWE,68000,71880,2017-02-04,9650,11700,02/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d SE Executive 5dr Auto,2015,2018,MEAC15SEX5HDTA  5   
YK69ULU,47000,86174,2017-02-04,22000,25000,02/10/2023,,AUDI,A6,A6 DIESEL AVANT,40 TDI S Line 5dr S Tronic,2018,2023,AUA620SL 5EDTA  6   
EN66UYJ,65000,75646,2017-02-04,7325,9325,22/09/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 TDCi 120 ST-Line Navigation 5dr,2014,2018,FOFO15SLN5HDTM  5   
KY68BFU,28000,76944,2017-02-04,7625,9425,22/09/2023,,CITROEN,C3,C3 HATCHBACK,1.2 PureTech 82 Feel 5dr,2016,2020,CIC312F825HPIM  3   
DC19UPF,34000,83298,2017-02-04,14850,17250,28/09/2023,,BMW,2 SERIES,2 SERIES GRAN TOURER,218i Luxury 5dr,2018,2021,BM2S15LUX5EPTM  1   
WV69EKJ,43000,87289,2017-02-04,12600,14700,27/09/2023,,FORD,KUGA,KUGA ESTATE,1.5 EcoBoost Titanium Edition 5dr 2WD,2016,2019,FOKG15TE 5EPTM  2   
BU70XOG,46000,89233,2017-02-04,24350,26750,29/09/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
HG67FRN,51000,71889,2017-02-04,10900,12900,02/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line 5dr,2015,2018,MEAC15LMA5HDTM  5   
MT62OZV,53000,54241,2017-02-04,2575,4325,22/09/2023,,VAUXHALL,ASTRA,ASTRA HATCHBACK SPECIAL EDS,1.4i 16V Active 5dr,2011,2012,VAAS14ACT5HPIM  5   
KN20ZST,46000,91707,2017-02-04,14850,16850,22/09/2023,,AUDI,A3,A3 SPORTBACK,40 e-tron 5dr S Tronic,2016,2020,AUA314   5HXTA  4   
MT21FNW,30000,93353,2017-02-04,13150,14950,04/10/2023,,TOYOTA,YARIS,YARIS HATCHBACK,1.5 Hybrid Icon 5dr CVT,2020,0,TOYA15ICO5HHIA  5   
WO17PDU,59000,75890,2017-02-04,6025,7995,22/09/2023,,FIAT,TIPO,TIPO DIESEL HATCHBACK,1.6 Multijet Lounge 5dr,2016,2021,FITI16LNG5HDTM  1   
RJ21EWG,32000,91174,2017-02-04,17650,19750,11/09/2023,,KIA,SPORTAGE,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,2018,2021,KISP164V25EDTA  5   
NA20VOT,44000,91716,2017-02-04,21200,24000,22/09/2023,,AUDI,E-TRON,E-TRON ESTATE,230kW 50 Quattro 71kWh Technik 5dr Auto,2019,2022,AUET00TEK5EE A4     
BG18SFU,47000,81530,2017-02-04,6600,8600,22/09/2023,,NISSAN,PULSAR,PULSAR HATCHBACK,1.2 DIG-T N-Connecta Style 5dr,2014,2018,NIPL12SNC5HPTM      
HV70KHO,42000,83629,2017-02-04,11750,13750,22/09/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium 5dr,2018,2022,FOFO10T255HPTM  6   
KP20FLG,44000,87803,2017-02-04,16450,18450,22/09/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A200d Sport Executive 5dr Auto,2018,2022,MEAC20SOE5HDTA  6   
SH21YRL,28000,89347,2017-02-04,23800,26000,22/09/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
FX68ZPH,42000,77482,2017-02-04,19850,22500,22/09/2023,,BMW,5 SERIES,5 SERIES DIESEL SALOON,520d M Sport 4dr Auto,2017,2020,BM5F20MS 4SDTA  6   
FH69HXR,50000,86342,2017-02-04,8025,9825,04/10/2023,,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2 [83] Elite 5dr,2017,2020,VACX12E8L5HPIM      
FT21EYH,23000,92716,2017-02-04,20950,23250,22/09/2023,,VOLKSWAGEN,GOLF,GOLF DIESEL HATCHBACK,2.0 TDI 150 R-Line 5dr DSG,2020,0,VWGO20R1L5HDTA  7   
SW18AZZ,34000,75462,2017-02-04,10350,11850,03/10/2023,,ABARTH,595,595 HATCHBACK,1.4 T-Jet 165 Turismo 3dr,2016,0,ABA914TUR3HPTM  1   
FL70FRN,31000,86643,2017-02-04,19200,21250,22/09/2023,,AUDI,A1,A1 SPORTBACK,35 TFSI S Line 5dr S Tronic [Tech Pack],2018,0,AUA115STL5HPTA  2   
YY20HRA,10000,90332,2017-02-04,13300,15300,22/09/2023,,KIA,XCEED,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,2019,2022,KIXD102  5HPTM      
RY21LLM,26000,93942,2017-02-04,28550,32500,22/09/2023,,AUDI,Q5,Q5 DIESEL ESTATE,40 TDI Quattro Sport 5dr S Tronic,2020,0,AUQ520SP 5EDTA4 3   
YF72SFV,17000,87355,2017-02-04,16200,18200,22/09/2023,,BMW,I3,I3 HATCHBACK,125kW 42kWh 5dr Auto,2017,2022,BMI3002555HE A  1   
FP20VOK,31000,90665,2017-02-04,12100,13550,22/09/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr Auto,2019,2023,VACO12ENP5HPTA  6   
YY71DJJ,7000,98315,2017-02-04,15450,17250,28/09/2023,,SEAT,ARONA,ARONA HATCHBACK,1.0 TSI 110 FR 5dr,2021,0,SEAN10FR 5HPTM  1   
YR20RVN,38000,87324,2017-02-04,14150,16150,22/09/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 Active X 5dr,2018,2022,FOFO15A2X5HDTM  6   
FV16RMU,47000,71821,2017-02-04,7150,8650,22/09/2023,,SMART,FORFOUR,FORFOUR NIGHT SKY HATCHBACK,0.9 Turbo Prime Premium 5dr Auto,2015,2017,SMFN09PRP5HPTA      
SN70WRX,37000,90734,2017-02-04,13000,15100,22/09/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
KD19HZK,36000,86054,2017-02-04,16750,18750,22/09/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line 5dr,2018,2022,MEAC13LMA5HPTM  6   
FY69NXZ,33000,82586,2017-02-04,9600,11400,26/09/2023,,HONDA,JAZZ,JAZZ HATCHBACK,1.3 i-VTEC S 5dr,2017,2020,HOJA13S  5HPIM  4   
FJ19ZXK,30000,84327,2017-02-04,16450,18850,22/09/2023,,FORD,S-MAX,S-MAX DIESEL ESTATE,2.0 EcoBlue 150 Titanium 5dr Auto [8 Speed],2015,2019,FOSM20TT85EDTA  2   
AE20AYG,37000,89277,2017-02-04,25850,28750,04/10/2023,,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D180 SE 5dr Auto,2019,2023,LRDS20SE85WDTA4 1   
FV64GYH,71000,57915,2017-02-04,5225,7095,22/09/2023,,VOLVO,V40,V40 DIESEL HATCHBACK,D2 R DESIGN 5dr,2012,2019,VOV416RD 5HDTM      
RY19WCL,27000,85437,2017-02-04,18050,20000,22/09/2023,,AUDI,A3,A3 SPORTBACK,30 TFSI 116 Black Edition 5dr S Tronic,2016,2020,AUA3103BE5HPTA  4   
MA69OWP,28000,90541,2017-02-04,26600,29500,04/10/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr [Performance Upgrade] Auto,2019,0,TEM300PU 4SE A4     
YR19TEK,85000,84757,2017-02-04,12550,14650,22/09/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT [JBL],2016,2019,TOCH18DSJ5HHIA      
VK70ENJ,15000,94809,2017-02-04,12600,14600,22/09/2023,,PEUGEOT,308,308 HATCHBACK,1.2 PureTech 130 Allure EAT8 5dr Digital i-Cockpit,2017,2021,PE3812ALD5HPTA  2   
DV17LVO,60000,67070,2017-02-04,5300,7375,22/09/2023,,VAUXHALL,INSIGNIA,INSIGNIA DIESEL HATCHBACK,2.0 CDTi [170] ecoFLEX SRi Nav 5dr [Start Stop],2013,2017,VAIN20SA75HDTM  1   
RO20NKX,10000,79029,2017-02-04,12500,14300,28/09/2023,,TOYOTA,YARIS,YARIS HATCHBACK,1.5 VVT-i Icon 5dr CVT,2017,2020,TOYA15ICO5HPIA  4   
MF69WHG,20000,89235,2017-02-04,26850,29500,29/09/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr Auto,2019,0,TEM300PE 4SE A4     
VA19XSB,80000,87987,2017-02-04,12950,15095,22/09/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 Match 5dr,2016,2020,VWTI20MA55EDTM  2   
C17PDN,66000,69562,2017-02-04,12400,14900,22/09/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL ESTATE,C220d AMG Line 5dr Auto,2014,2018,MECC2122L5EDTA  5   
WO19KKB,28000,88932,2017-02-04,22350,24500,22/09/2023,,MERCEDES-BENZ,CLA,CLA COUPE,CLA 200 AMG Line Premium 4dr Tip Auto,2019,2023,MECA132OM4SPTA  2   
BD72GHV,3000,98963,2017-02-04,29550,31750,22/09/2023,,FORD,FOCUS,FOCUS HATCHBACK,2.3 EcoBoost ST 5dr Auto,2021,0,FOFO23 ST5HPTA  7   
SG69HBE,36000,88931,2017-02-04,21050,23250,22/09/2023,,MERCEDES-BENZ,CLA,CLA COUPE,CLA 200 AMG Line 4dr Tip Auto,2019,2023,MECA132OA4SPTA  2   
MW16VEA,34000,70484,2017-02-04,15200,17200,22/09/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,M135i 5dr [Nav] Step Auto,2015,2019,BM1S30M3N5HPTA  3   
YS65ZHP,76000,71786,2017-02-04,4200,5600,22/09/2023,,FIAT,500,500 HATCHBACK,1.2 Pop Star 3dr,2015,0,FI5012PSR3HPIM  1   
WU14HUJ,64000,54704,2017-02-04,4300,6100,22/09/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 125 EcoBoost Titanium X 5dr,2011,2014,FOFO10TX25HPTM  4   
DV66URP,52000,67065,2017-02-04,5125,7200,26/09/2023,,VAUXHALL,INSIGNIA,INSIGNIA DIESEL HATCHBACK,2.0 CDTi [170] ecoFLEX Tech Line 5dr [Start Stop],2013,2017,VAIN20TE75HDTM  1   
SL20TFX,30000,85467,2017-02-04,15150,17150,22/09/2023,,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI Sport 5dr,2016,2020,AUQ21630S5EDTM      
LG21USO,9000,95039,2017-02-04,10900,12400,22/09/2023,,KIA,PICANTO,PICANTO HATCHBACK,1.0 X-Line 5dr,2020,0,KIPI10XLN5HPIM  5   
AF20ZFE,17000,89690,2017-02-04,19700,21750,02/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line Executive 5dr,2018,2022,MEAC15LAE5HDTM  6   
EN70DWD,38000,91061,2017-02-04,15450,17450,22/09/2023,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,2019,2022,HYIN16PSE5HHIA  1   
DN68XLM,46000,81002,2017-02-04,8400,10500,22/09/2023,,VAUXHALL,MOKKA X,MOKKA X HATCHBACK,1.4T ecoTEC Active 5dr,2016,2019,VAMX14ATE5HPTM      
VN70VPG,26000,92708,2017-02-04,31100,33750,28/09/2023,,VOLVO,XC60,XC60 ESTATE,2.0 T6 Recharge PHEV R DESIGN 5dr AWD Auto,2017,2021,VOX620RRD5EXTA4 2   
NU71XLZ,31000,98203,2017-02-04,14550,16650,22/09/2023,,MG MOTOR UK,MG5,MG5 ELECTRIC ESTATE,115kW Exclusive EV 61kWh 5dr Auto,2020,2023,NM5 00EC65EE A      
FP70OYW,43000,87962,2017-02-04,15600,17600,04/10/2023,,TOYOTA,COROLLA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon Tech 5dr CVT,2018,2022,TOCO18ICT5EHIA  8   
YJ15ZRZ,81000,59320,2017-02-04,9025,11400,22/09/2023,,BMW,3 SERIES,3 SERIES DIESEL SALOON,320d xDrive M Sport 4dr Step Auto,2012,2015,BM3220MS 4SDTA4 6   
HN69ZKV,7000,92401,2017-02-04,9150,10600,29/09/2023,,SMART,FORFOUR,FORFOUR ELECTRIC HATCHBACK,60kW EQ Pulse Premium 17kWh 5dr Auto [22kWch],2020,0,SMFF00EUP5HE A  2   
WT16EUW,55000,71788,2017-02-04,5100,6600,22/09/2023,,FIAT,500,500 HATCHBACK,1.2 Lounge 3dr,2015,0,FI5012LNG3HPIM  1   
DV69ONZ,26000,86126,2017-02-04,13550,15100,04/10/2023,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,2018,2021,HYTU16SEN5EPIM  3   
NJ64BVF,52000,63418,2017-02-04,6325,8325,02/10/2023,,HONDA,CIVIC,CIVIC HATCHBACK,1.8 i-VTEC SE Plus 5dr,2012,2014,HOCI18SEP5HPIM  4   
GX18HFE,19000,76974,2017-02-04,22900,27500,22/09/2023,,AUDI,A3,A3 SPORTBACK SPECIAL EDITIONS,S3 TFSI Quattro Black Edition 5dr S Tronic,2016,2018,AUA320S3B5HPTA4 4   
DV21LGU,24000,96745,2017-02-04,18150,20000,27/09/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Premium 64kWh 5dr Auto,2021,2023,HYKN00PM45HE A  1   
RA15HUV,31000,66753,2017-02-04,4550,6095,29/08/2023,,SMART,FORTWO COUPE,FORTWO COUPE,1.0 Passion 2dr,2015,2019,SMFC10PAS2CPIM  2   
YH70EXF,22000,89233,2017-02-04,26900,29750,29/09/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
